1184669:
 num     #instances         #bytes  class name (module)
1159:            17            544  org.antlr.v4.runtime.atn.ActionTransition (org.antlr.antlr4.runtime@4.9.1)
1160:             4            544  org.openjdk.nashorn.internal.objects.NativeString$Prototype (org.openjdk.nashorn)
1161:            17            544  sun.security.ssl.CipherSuite$KeyExchange (java.base@17.0.15)
1162:            17            544  sun.security.x509.CertificatePoliciesExtension (java.base@17.0.15)
1163:            24            536  [Ljavax.management.MBeanNotificationInfo; (java.management@17.0.15)
1164:             2            528  [Lorg.apache.logging.log4j.core.pattern.AnsiEscape; (org.apache.logging.log4j.core@2.19.0)
1165:            11            528  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping (java.management@17.0.15)
1166:            33            528  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@17.0.15)
1167:            33            528  java.util.Collections$UnmodifiableSet (java.base@17.0.15)
1168:            22            528  net.minecraft.client.gui.font.CodepointMap (minecraft@1.20.1)
1169:             6            528  net.minecraft.client.model.ZombieModel (minecraft@1.20.1)
1170:            22            528  net.minecraft.client.renderer.blockentity.SignRenderer$SignModel (minecraft@1.20.1)
1171:            33            528  net.minecraft.util.datafix.schemas.V3078$$Lambda$2162/0x0000000800871bc8 (minecraft@1.20.1)
1172:            22            528  org.antlr.v4.runtime.misc.IntervalSet (org.antlr.antlr4.runtime@4.9.1)
1173:            22            528  org.openjdk.nashorn.internal.codegen.Namespace (org.openjdk.nashorn)
1174:            22            528  sun.security.x509.AccessDescription (java.base@17.0.15)
1175:            13            520  java.lang.ModuleLayer (java.base@17.0.15)
1176:            13            520  java.lang.module.Configuration (java.base@17.0.15)
1177:            13            520  org.lwjgl.system.MemoryStack (org.lwjgl@3.3.1+7)
1178:             5            512  [Ljava.time.ZoneOffset; (java.base@17.0.15)
1179:             4            512  com.google.common.cache.LocalCache (com.google.common@31.1-jre)
1180:             8            512  com.sun.security.sasl.Provider$ProviderService (java.security.sasl@17.0.15)
1181:            16            512  cpw.mods.modlauncher.api.TypesafeMap$KeyBuilder (cpw.mods.modlauncher@10.0.9)
1182:            16            512  java.security.cert.PolicyQualifierInfo (java.base@17.0.15)
1183:            16            512  java.time.temporal.ChronoUnit (java.base@17.0.15)
1184:            16            512  net.minecraft.client.resources.model.BlockModelRotation (minecraft@1.20.1)
1185:            32            512  net.minecraft.util.datafix.schemas.V3081$$Lambda$2164/0x0000000800870cd0 (minecraft@1.20.1)
1186:            16            512  net.minecraftforge.common.ForgeConfigSpec$ConfigValue (forge@47.4.13)
1187:             4            512  org.openjdk.nashorn.internal.runtime.ScriptEnvironment (org.openjdk.nashorn)
1188:            21            504  java.time.Duration (java.base@17.0.15)
1189:             9            504  java.util.ServiceLoader (java.base@17.0.15)
1190:            21            504  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@17.0.15)
1191:            21            504  java.util.regex.Pattern$StartS (java.base@17.0.15)
1192:            21            504  net.minecraft.client.model.dragon.DragonHeadModel (minecraft@1.20.1)
1193:            21            504  net.minecraft.commands.arguments.selector.options.EntitySelectorOptions$Option (minecraft@1.20.1)
1194:            21            504  net.minecraft.network.syncher.EntityDataSerializer$1 (minecraft@1.20.1)
1195:            21            504  net.minecraft.util.ExtraCodecs$EitherCodec (minecraft@1.20.1)
1196:            21            504  org.apache.logging.log4j.core.util.datetime.FastDateParser$StrategyAndWidth (org.apache.logging.log4j.core@2.19.0)
1197:            21            504  org.lwjgl.system.libffi.FFIType (org.lwjgl@3.3.1+7)
1198:             7            504  org.openjdk.nashorn.internal.ir.ForNode (org.openjdk.nashorn)
1199:            21            504  sun.security.x509.AVAKeyword (java.base@17.0.15)
1200:             7            496  [Lsun.invoke.util.Wrapper; (java.base@17.0.15)
1201:            31            496  net.minecraft.util.datafix.schemas.V3082$$Lambda$2166/0x0000000800878230 (minecraft@1.20.1)
1202:            31            496  net.minecraft.util.datafix.schemas.V99$$Lambda$1823/0x000000080081bd28 (minecraft@1.20.1)
1203:            19            488  [Lsun.security.ssl.NamedGroup$NamedGroupSpec; (java.base@17.0.15)
1204:            24            480  [Ljavax.management.MBeanConstructorInfo; (java.management@17.0.15)
1205:            12            480  com.sun.jna.Library$Handler$FunctionInfo (com.sun.jna@5.12.1)
1206:            30            480  java.lang.ClassValue$Identity (java.base@17.0.15)
1207:            12            480  java.lang.OutOfMemoryError (java.base@17.0.15)
1208:            20            480  java.util.regex.Pattern$Dollar (java.base@17.0.15)
1209:            20            480  java.util.regex.Pattern$SliceI (java.base@17.0.15)
1210:            12            480  jdk.internal.loader.NativeLibraries$NativeLibraryImpl (java.base@17.0.15)
1211:            20            480  net.minecraft.resources.RegistryFileCodec (minecraft@1.20.1)
1212:            30            480  net.minecraft.util.datafix.schemas.V3083$$Lambda$2168/0x0000000800878948 (minecraft@1.20.1)
1213:            20            480  net.minecraft.world.entity.ai.village.poi.PoiType (minecraft@1.20.1)
1214:             6            480  net.minecraft.world.level.block.InfestedBlock (minecraft@1.20.1)
1215:            20            480  net.minecraft.world.phys.shapes.NonOverlappingMerger (minecraft@1.20.1)
1216:            30            480  net.minecraftforge.fml.loading.moddiscovery.AbstractModProvider$$Lambda$635/0x000000080038cf38 (fmlloader@1.20.1-47.4.13)
1217:            30            480  net.minecraftforge.fml.loading.moddiscovery.AbstractModProvider$1 (fmlloader@1.20.1-47.4.13)
1218:            15            480  org.apache.logging.log4j.core.filter.MarkerFilter (org.apache.logging.log4j.core@2.19.0)
1219:             4            480  org.openjdk.nashorn.internal.objects.NativeObject$Constructor (org.openjdk.nashorn)
1220:            20            480  org.openjdk.nashorn.internal.runtime.ScriptFunctionData$GenericInvokers (org.openjdk.nashorn)
1221:            30            480  org.spongepowered.asm.launch.platform.MainAttributes (org.spongepowered.mixin)
1222:            20            480  sun.security.x509.Extension (java.base@17.0.15)
1223:             1            464  net.minecraft.client.Minecraft (minecraft@1.20.1)
1224:             1            464  net.minecraft.client.Options (minecraft@1.20.1)
1225:            29            464  net.minecraft.util.ExtraCodecs$$Lambda$1119/0x000000080057ef30 (minecraft@1.20.1)
1226:            29            464  net.minecraft.util.ExtraCodecs$$Lambda$1120/0x000000080057f178 (minecraft@1.20.1)
1227:            29            464  net.minecraft.util.StringRepresentable$EnumCodec$$Lambda$1122/0x000000080057f5e0 (minecraft@1.20.1)
1228:             3            456  sun.security.ssl.SSLSessionImpl (java.base@17.0.15)
1229:            14            448  com.mojang.blaze3d.vertex.VertexFormat (minecraft@1.20.1)
1230:            14            448  com.sun.jna.Structure$FFIType$size_t (com.sun.jna@5.12.1)
1231:            28            448  cpw.mods.jarhandling.impl.ModuleJarMetadata (cpw.mods.securejarhandler)
1232:             8            448  java.nio.DirectLongBufferU (java.base@17.0.15)
1233:             8            448  java.nio.HeapCharBuffer (java.base@17.0.15)
1234:            28            448  java.util.concurrent.atomic.AtomicReferenceArray (java.base@17.0.15)
1235:            14            448  net.minecraft.client.renderer.entity.layers.HumanoidArmorLayer (minecraft@1.20.1)
1236:            14            448  net.minecraft.util.datafix.fixes.BlockRenameFix$1 (minecraft@1.20.1)
1237:             4            448  org.openjdk.nashorn.internal.objects.NativeMath$Constructor (org.openjdk.nashorn)
1238:             8            448  org.openjdk.nashorn.internal.runtime.SpillProperty (org.openjdk.nashorn)
1239:             8            448  sun.management.MemoryPoolImpl (java.management@17.0.15)
1240:            10            440  [Lnet.minecraftforge.installer.json.Artifact;
1241:            11            440  com.mojang.datafixers.schemas.Schema (datafixerupper@6.0.8)
1242:             5            440  java.text.DecimalFormatSymbols (java.base@17.0.15)
1243:            11            440  net.minecraft.world.level.block.state.properties.WoodType (minecraft@1.20.1)
1244:            11            440  org.antlr.v4.runtime.atn.LoopEndState (org.antlr.antlr4.runtime@4.9.1)
1245:             3            432  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@17.0.15)
1246:             1            432  [[[C (java.base@17.0.15)
1247:            18            432  com.google.gson.internal.ConstructorConstructor (com.google.gson@2.10)
1248:            18            432  com.google.gson.internal.bind.MapTypeAdapterFactory (com.google.gson@2.10)
1249:            18            432  com.google.gson.internal.bind.TypeAdapters$31
1250:            27            432  com.mojang.brigadier.exceptions.SimpleCommandExceptionType (brigadier@1.1.8)
1251:            27            432  java.security.spec.ECFieldFp (java.base@17.0.15)
1252:            18            432  java.text.DateFormat$Field (java.base@17.0.15)
1253:            27            432  java.util.Collections$SingletonSet (java.base@17.0.15)
1254:             6            432  java.util.ResourceBundle$CacheKey (java.base@17.0.15)
1255:            18            432  java.util.regex.Pattern$$Lambda$292/0x0000000800261008 (java.base@17.0.15)
1256:            18            432  javax.management.StandardMBean (java.management@17.0.15)
1257:            18            432  jdk.dynalink.BiClassValue$BiClassValues (jdk.dynalink@17.0.15)
1258:            18            432  net.minecraft.client.RecipeBookCategories (minecraft@1.20.1)
1259:             3            432  net.minecraft.client.model.PiglinModel (minecraft@1.20.1)
1260:            18            432  net.minecraft.client.resources.DefaultPlayerSkin$SkinType (minecraft@1.20.1)
1261:            18            432  net.minecraft.core.dispenser.BoatDispenseItemBehavior (minecraft@1.20.1)
1262:            18            432  net.minecraft.util.datafix.fixes.StructuresBecomeConfiguredFix$Conversion (minecraft@1.20.1)
1263:             6            432  net.minecraft.world.item.AxeItem (minecraft@1.20.1)
1264:             6            432  net.minecraft.world.item.HoeItem (minecraft@1.20.1)
1265:             6            432  net.minecraft.world.item.MobBucketItem (minecraft@1.20.1)
1266:             6            432  net.minecraft.world.item.PickaxeItem (minecraft@1.20.1)
1267:             6            432  net.minecraft.world.item.ShovelItem (minecraft@1.20.1)
1268:             9            432  net.minecraftforge.network.simple.IndexedMessageCodec$MessageHandler (forge@47.4.13)
1269:            18            432  org.openjdk.nashorn.api.scripting.ScriptObjectMirror (org.openjdk.nashorn)
1270:            18            432  sun.reflect.generics.scope.MethodScope (java.base@17.0.15)
1271:            18            432  sun.security.x509.PolicyInformation (java.base@17.0.15)
1272:            13            416  com.google.common.base.Splitter (com.google.common@31.1-jre)
1273:            13            416  com.llamalad7.mixinextras.service.MixinExtrasVersion (MixinExtras@0.5.3)
1274:            13            416  java.lang.invoke.VarForm (java.base@17.0.15)
1275:            26            416  jdk.proxy2.$Proxy19 (jdk.proxy2)
1276:             4            416  net.minecraft.world.level.block.AmethystClusterBlock (minecraft@1.20.1)
1277:            13            416  net.minecraft.world.level.levelgen.MarsagliaPolarGaussian (minecraft@1.20.1)
1278:            26            416  net.minecraft.world.level.storage.loot.functions.LootItemFunctionType (minecraft@1.20.1)
1279:            13            416  net.minecraftforge.common.ForgeConfigSpec$BooleanValue (forge@47.4.13)
1280:             4            416  org.apache.logging.log4j.core.impl.MutableLogEvent (org.apache.logging.log4j.core@2.19.0)
1281:            13            416  org.openjdk.nashorn.internal.codegen.CompilerConstants$3 (org.openjdk.nashorn)
1282:            13            416  org.spongepowered.asm.mixin.injection.struct.InjectionInfo$InjectorEntry (org.spongepowered.mixin)
